"","event","EPA_mse","key","pct_imp","lambda_opt","pridge_mse","rows"
"1144","2025caoc",801.997271518987,"2025caoc",7.52191634036367,2.002002002002,484.06426160141,1144
"1145","2025caph",958.939038311688,"2025caph",11.8296737325732,4.12412412412412,706.047938824033,1145
"1146","2025capt",1078.68116875,"2025capt",5.00482829485815,2.002002002002,516.68273660747,1146
"1147","2025casd",760.625276623377,"2025casd",11.2264058827826,2.48248248248248,455.602476467147,1147
"1148","2025casf",1216.83141644737,"2025casf",5.3529808062581,1.76176176176176,623.323398612991,1148
"1149","2025casj",933.495114189189,"2025casj",2.21477246303812,0.780780780780781,390.262612049582,1149
"1150","2025cave",765.444871794872,"2025cave",13.4372282598221,3.2032032032032,525.734906173638,1150
"1151","2025cnsh",804.206,"2025cnsh",13.9626717441479,2.3023023023023,526.598284443449,1151
"1152","2025code",878.980599333333,"2025code",17.4058447029229,4.52452452452452,600.45419105976,1152
"1153","2025cthar",1067.46410576923,"2025cthar",8.15919177757465,3.72372372372372,642.047142821182,1153
"1154","2025ctwat",623.383079054054,"2025ctwat",7.07903720488621,3.28328328328328,439.133872752941,1154
"1155","2025flor",917.816017857143,"2025flor",11.9508766219259,3.78378378378378,568.907912153615,1155
"1156","2025flta",699.763332539683,"2025flta",10.9222268683536,2.38238238238238,442.090927314375,1156
"1157","2025flwp",1258.73613108108,"2025flwp",8.69160642564365,2.32232232232232,596.052157543142,1157
"1158","2025gaalb",615.359131730769,"2025gaalb",5.53121758564583,2.24224224224224,313.367879879569,1158
"1159","2025gadal",436.211461290323,"2025gadal",7.64644274830889,3.46346346346346,313.636777753575,1159
"1160","2025gagai",531.39563359375,"2025gagai",3.44766222194842,1.3013013013013,267.36987231171,1160
"1161","2025gagwi",686.176833823529,"2025gagwi",7.17243649726774,3.24324324324324,502.448714086529,1161
"1162","2025gasta",819.604386538462,"2025gasta",7.78120488631718,3.36336336336336,523.248155371374,1162
"1163","2025hiho",818.988831818182,"2025hiho",6.71273355400235,2.96296296296296,537.667215695635,1163
"1164","2025iacf",938.780951298701,"2025iacf",8.89806666980057,1.84184184184184,446.045922907102,1164
"1165","2025idbo",855.851425974026,"2025idbo",12.017291871769,2.68268268268268,474.63861852706,1165
"1166","2025ilch",874.74004,"2025ilch",10.9153650213963,4.44444444444444,624.529086782426,1166
"1167","2025ilpe",1005.96653928571,"2025ilpe",5.9961224439819,2.56256256256256,661.94929810507,1167
"1168","2025inkok",595.058245625,"2025inkok",5.39675209801748,2.22222222222222,412.20156275516,1168
"1169","2025inlaf",1151.45694642857,"2025inlaf",7.61492348678003,3.26326326326326,645.26912649205,1169
"1170","2025inmis",606.851715972222,"2025inmis",6.79290889156768,3.14314314314314,393.763576047331,1170
"1171","2025inwas",568.9031875,"2025inwas",6.60127604670016,2.98298298298298,407.598752550164,1171
"1172","2025isde1",816.089742241379,"2025isde1",6.33308236771356,2.72272272272272,588.716334841002,1172
"1173","2025isde2",765.002862121212,"2025isde2",11.265124041536,6.70670670670671,669.046373633885,1173
"1174","2025isde3",689.491689655172,"2025isde3",7.64529867712195,3.36336336336336,443.451379602021,1174
"1175","2025isde4",658.650070454545,"2025isde4",5.76729782996134,2.48248248248248,422.479852715546,1175
"1176","2025ksla",671.638629861111,"2025ksla",7.07203780498251,3.16316316316316,486.020350645381,1176
"1177","2025lake",871.224637951807,"2025lake",15.2567504118569,4.12412412412412,551.685201408203,1177
"1178","2025mabos",548.352489473684,"2025mabos",8.02516679951913,3.8038038038038,417.491461910424,1178
"1179","2025mawne",682.832305,"2025mawne",8.24028641379812,4.04404404404404,547.635646835951,1179
"1180","2025mawor",933.505940789474,"2025mawor",6.09132488357156,2.5025025025025,491.544824415895,1180
"1181","2025mdbet",502.354579310345,"2025mdbet",8.75936808836785,4.26426426426426,348.652104110736,1181
"1182","2025mdpas",641.477468243243,"2025mdpas",5.93700625554722,2.56256256256256,422.30609251405,1182
"1183","2025mdsev",688.860290178571,"2025mdsev",9.07837709668627,4.64464464464464,479.895516410544,1183
"1184","2025mefal",702.919066666667,"2025mefal",6.28992014324969,2.74274274274274,497.48041593227,1184
"1185","2025melew",1086.76764666667,"2025melew",6.30865717040253,2.66266266266266,618.167695398766,1185
"1186","2025mibat",502.006278289474,"2025mibat",10.4215264303314,5.62562562562563,389.909470813779,1186
"1187","2025mibel",816.803839375,"2025mibel",6.51849791422096,2.84284284284284,467.942266093889,1187
"1188","2025miber",1053.23293714286,"2025miber",6.3305878534616,2.76276276276276,626.823428915027,1188
"1189","2025mibig",880.335681707317,"2025mibig",6.61633213550874,2.78278278278278,431.930213353508,1189
"1190","2025mibkn",525.152650625,"2025mibkn",5.14906827108943,2.16216216216216,340.218631952416,1190
"1191","2025mibro",748.806550641026,"2025mibro",8.17737823203477,3.66366366366366,469.902107836019,1191
"1192","2025midet",708.655135897436,"2025midet",9.88817103493689,4.84484484484484,528.080753121336,1192
"1193","2025midtr",585.363403125,"2025midtr",17.9281702534061,15.4154154154154,503.878798904281,1193
"1194","2025miesc",507.355276973684,"2025miesc",6.81722826738295,3.1031031031031,376.848887444574,1194
"1195","2025mifer",634.150068125,"2025mifer",6.25972202807546,2.8028028028028,426.762888075553,1195
"1196","2025mike2",591.671396794872,"2025mike2",5.8967363400686,2.64264264264264,438.148474941975,1196
"1197","2025miken",830.716830625,"2025miken",10.7411073726537,5.36536536536537,564.004743853311,1197
"1198","2025miket",600.44243125,"2025miket",9.96100059546338,5.18518518518519,472.296926628871,1198
"1199","2025milac",505.808053378378,"2025milac",11.6945734858873,7.28728728728729,431.171386626638,1199
"1200","2025miliv",751.029812820513,"2025miliv",9.0313165480021,4.4044044044044,497.355229038977,1200
"1201","2025milsu",877.802997435897,"2025milsu",7.92494509290152,3.4034034034034,474.294056277311,1201
"1202","2025mimas",738.67649,"2025mimas",8.81629737115274,4.12412412412412,503.7727545767,1202
"1203","2025mimcc",493.084610897436,"2025mimcc",7.5437446956116,3.38338338338338,291.883127883937,1203
"1204","2025mimid",536.85073125,"2025mimid",7.15785754920773,3.16316316316316,332.875124765346,1204
"1205","2025mimil",626.561398076923,"2025mimil",6.12930536217035,2.64264264264264,395.381009079051,1205
"1206","2025mimtp",581.63161875,"2025mimtp",6.3781927846191,2.84284284284284,403.221941117543,1206
"1207","2025mimus",592.472931410256,"2025mimus",7.08349924585027,3.36336336336336,455.566307283357,1207
"1208","2025misal",712.082125,"2025misal",9.74198032509756,4.64464464464464,465.779855105795,1208
"1209","2025misjo",657.407686875,"2025misjo",8.27415946030819,3.96396396396396,451.751204794891,1209
"1210","2025mitry",884.926353658537,"2025mitry",8.32457745713754,3.92392392392392,607.965517641609,1210
"1211","2025mitvc",631.6233525,"2025mitvc",9.48906010646839,4.78478478478478,455.525263880484,1211
"1212","2025miwmi",748.049465,"2025miwmi",10.0291921779769,4.92492492492492,483.400602371768,1212
"1213","2025mndu",937.221483950617,"2025mndu",15.4523454750876,4.004004004004,680.307130987117,1213
"1214","2025mndu2",648.262207407407,"2025mndu2",16.5562420833327,5.06506506506507,512.445151866825,1214
"1215","2025mnmi",1045.53976883117,"2025mnmi",8.95304889725794,1.84184184184184,545.702343796101,1215
"1216","2025mnmi2",924.37182125,"2025mnmi2",11.0226350334231,3.32332332332332,585.664131023429,1216
"1217","2025mnum",1011.2617113924,"2025mnum",8.90669217378849,2.52252252252252,570.81828710103,1217
"1218","2025mokc",817.131403787879,"2025mokc",9.81278538077595,3.76376376376376,630.527021358118,1218
"1219","2025mose",549.983613636364,"2025mose",6.85250368314722,2.46246246246246,382.132594704797,1219
"1220","2025mosl",780.377358666667,"2025mosl",8.43447997256565,2.52252252252252,515.231772714332,1220
"1221","2025mslr",626.492637903226,"2025mslr",14.8451525435646,5.96596596596597,491.107332531088,1221
"1222","2025mxle",844.071098387097,"2025mxle",6.78128312628781,2.98298298298298,466.043131608475,1222
"1223","2025mxmo",636.596417361111,"2025mxmo",13.8820768128856,5.40540540540541,415.608597953693,1223
"1224","2025mxto",895.084716428571,"2025mxto",12.9793120551201,4.88488488488488,591.938834430332,1224
"1225","2025nccat",529.913873333333,"2025nccat",14.4193048142655,10.950950950951,434.037494980278,1225
"1226","2025ncgre",549.87254137931,"2025ncgre",11.1470547305961,6.12612612612613,414.114911911795,1226
"1227","2025ncmec",1086.01931428571,"2025ncmec",13.285899010057,8.08808808808809,777.045409535823,1227
"1228","2025ncpem",823.685349193548,"2025ncpem",9.69671196344675,4.68468468468468,498.434886952363,1228
"1229","2025ncwak",639.17741171875,"2025ncwak",10.4119008230897,5.62562562562563,526.616587515674,1229
"1230","2025ndgf",797.371634615385,"2025ndgf",20.4944236920951,6.72672672672673,630.042438134339,1230
"1231","2025nhdur",1070.285434375,"2025nhdur",9.16396356927036,4.24424424424424,641.199254441287,1231
"1232","2025nhsal",721.627233333333,"2025nhsal",5.25356259530411,2.18218218218218,462.139496596538,1232
"1233","2025njfla",826.269771428571,"2025njfla",8.10993018037255,4.24424424424424,652.824839417522,1233
"1234","2025njrob",451.402157142857,"2025njrob",9.14180037546133,4.66466466466466,328.424302778307,1234
"1235","2025njski",461.319453125,"2025njski",9.27569859315666,4.64464464464464,333.49110529851,1235
"1236","2025njtab",739.607126515152,"2025njtab",8.8884732471985,4.7047047047047,534.128170149842,1236
"1237","2025njwas",569.369265625,"2025njwas",6.59152075285228,2.88288288288288,400.569172568584,1237
"1238","2025ntwc",826.018507352941,"2025ntwc",9.16612333272383,3.44344344344344,552.663582345149,1238
"1239","2025nvlv",1103.74711,"2025nvlv",10.4510019156912,2.98298298298298,557.215038621832,1239
"1240","2025nyli2",807.923738125,"2025nyli2",8.70468213734294,2.52252252252252,495.182113186868,1240
"1241","2025nyny",762.414646875,"2025nyny",13.9555527256715,3.68368368368368,509.814436498591,1241
"1242","2025nyro",857.96157962963,"2025nyro",8.49183403535796,1.66166166166166,490.307740297876,1242
"1243","2025nysu",739.157269594595,"2025nysu",19.3464753276344,6.88688688688689,628.384145593619,1243
"1244","2025nytr",1133.00833869048,"2025nytr",13.9882271043417,3.16316316316316,692.136199956424,1244
"1245","2025ohcl",1017.45287978723,"2025ohcl",13.0512272739833,4.22422422422422,650.000239437801,1245
"1246","2025ohmv",923.725451265823,"2025ohmv",9.74914629894733,2.9029029029029,549.194396256126,1246
"1247","2025okok",910.457036875,"2025okok",14.9967178971558,5.44544544544545,655.06232068302,1247
"1248","2025oktu",736.697128985507,"2025oktu",7.67485884172648,2.18218218218218,447.043680655923,1248
"1249","2025onham",840.631925,"2025onham",6.37706023760244,2.72272272272272,492.738313213524,1249
"1250","2025onnew",640.291003448276,"2025onnew",3.58385639080599,1.38138138138138,371.828365397171,1250
"1251","2025onnob",746.5355703125,"2025onnob",8.5571437509877,4.06406406406406,539.427415869366,1251
"1252","2025onosh",732.689635483871,"2025onosh",5.92184891043425,2.6026026026026,506.541241011003,1252
"1253","2025onsca",589.205510344828,"2025onsca",6.90460704887242,3.16316316316316,438.759044241934,1253
"1254","2025ontor",864.787198214286,"2025ontor",8.93227705481718,4.28428428428428,587.320191265392,1254
"1255","2025onwat",769.5677725,"2025onwat",4.01375823094277,1.6016016016016,454.133149947777,1255
"1256","2025onwel",1320.49310185185,"2025onwel",5.19310569918312,2.28228228228228,947.958842223101,1256
"1257","2025onwin",859.555106896552,"2025onwin",9.31234567307555,4.36436436436436,526.478838504314,1257
"1258","2025orore",659.933885,"2025orore",6.77317648610588,3.003003003003,500.057545732328,1258
"1259","2025orsal",735.355600694444,"2025orsal",7.76800163426783,3.66366366366366,521.592756372,1259
"1260","2025orwil",880.580095588235,"2025orwil",8.64480568019585,3.96396396396396,558.056011736499,1260
"1261","2025paben",1003.99396363636,"2025paben",6.91832476375404,3.003003003003,563.764458110829,1261
"1262","2025paca",581.59835375,"2025paca",11.3489840070601,2.62262262262262,373.467132951506,1262
"1263","2025pahat",662.8784109375,"2025pahat",7.41609998539328,3.4034034034034,506.393823012214,1263
"1264","2025paphi",702.529945192308,"2025paphi",10.2819975421707,5.36536536536537,523.021670917888,1264
"1265","2025pawar",824.29781,"2025pawar",11.4303368696353,6.22622622622623,624.929433446048,1265
"1266","2025qcmo",748.961577027027,"2025qcmo",9.98357916676782,5.20520520520521,486.269099734583,1266
"1267","2025rikin",745.58162972973,"2025rikin",6.39130480214026,2.92292292292292,527.617365687364,1267
"1268","2025sccha",651.850297058824,"2025sccha",5.60986548961236,2.34234234234234,344.544924890448,1268
"1269","2025schar",440.125575,"2025schar",8.65833707588059,4.2042042042042,303.625608111561,1269
"1270","2025tnkn",1038.81960253165,"2025tnkn",11.1223368907291,3.44344344344344,676.995210516341,1270
"1271","2025tuak",507.845415714286,"2025tuak",5.43973097246564,2.34234234234234,353.975195680042,1271
"1272","2025tuhc",468.590521333333,"2025tuhc",9.56947942678977,2.14214214214214,329.793165946021,1272
"1273","2025tuis",677.306821875,"2025tuis",12.0102591704262,1.94194194194194,457.589623407095,1273
"1274","2025tuis2",973.427483333333,"2025tuis2",11.6218020409254,2.6026026026026,648.672733375899,1274
"1275","2025tuis3",991.922595522388,"2025tuis3",28.6101194271387,10.7907907907908,916.88224340855,1275
"1276","2025txama",824.192909027778,"2025txama",8.48588368886721,4.08408408408408,559.799147227393,1276
"1277","2025txbel",748.211318902439,"2025txbel",6.43614543210319,2.8028028028028,481.79495377309,1277
"1278","2025txcle",895.0215875,"2025txcle",6.43862707366891,2.72272272272272,399.733250294658,1278
"1279","2025txfor",991.495432142857,"2025txfor",8.25078940458176,4.04404404404404,675.591236575697,1279
"1280","2025txhou",787.832371774194,"2025txhou",8.86295124088028,4.28428428428428,494.067601761692,1280
"1281","2025txman",896.294936,"2025txman",6.5035322927465,2.56256256256256,424.674131233758,1281
"1282","2025txpla",554.09809516129,"2025txpla",6.24531656123919,2.66266266266266,411.68495273852,1282
"1283","2025txsan",486.909176190476,"2025txsan",6.88352285660815,3.04304304304304,313.768562413739,1283
"1284","2025txtom",534.249613970588,"2025txtom",8.56264663528725,4.22422422422422,390.223077899278,1284
"1285","2025txvic",456.473313,"2025txvic",9.96689245970858,5.14514514514515,315.903837655566,1285
"1286","2025txwac",737.953479878049,"2025txwac",9.39002223337479,4.9049049049049,530.684262642505,1286
"1287","2025utwv",613.487229166667,"2025utwv",5.6700113911118,1.9019019019019,365.901774324236,1287
"1288","2025vaale",766.038630921053,"2025vaale",9.15918264031676,4.36436436436436,557.714519218753,1288
"1289","2025vabla",1031.8644,"2025vabla",8.8385488199731,4.38438438438438,753.911501090582,1289
"1290","2025vagle",662.36555882353,"2025vagle",10.897062189505,6.12612612612613,495.790433367235,1290
"1291","2025vapor",586.966750925926,"2025vapor",6.3342699114724,2.76276276276276,417.347551914633,1291
"1292","2025vtbur",1009.13369765625,"2025vtbur",9.64547890378931,4.72472472472472,658.250312754977,1292
"1293","2025waahs",816.143383333333,"2025waahs",5.57347815432675,2.3023023023023,503.740984037144,1293
"1294","2025wabon",787.888980147059,"2025wabon",8.3933292221565,4.06406406406406,595.418115348878,1294
"1295","2025wasam",673.643772580645,"2025wasam",7.34444109976982,3.44344344344344,495.075470047235,1295
"1296","2025wasno",656.257653787879,"2025wasno",4.20948695358973,1.7017017017017,439.322168143121,1296
"1297","2025wayak",1007.08240147059,"2025wayak",8.52125816419194,4.004004004004,673.72908081263,1297
"1298","2025wila",874.128078571429,"2025wila",14.9022170415689,3.98398398398398,652.336337367676,1298
"1299","2025wimi",1097.16851329114,"2025wimi",11.0100298060555,3.48348348348348,664.23046457797,1299
"1300","2025wimu",660.840225,"2025wimu",5.65674534551042,2.3023023023023,361.905257701396,1300
